season,round,grand_prix,driver_number,driver,team,stint,compound,stint_len_laps,mean_lap_s,median_lap_s,p90_lap_s,start_lap,end_lap,degradation_s_per_lap
2023,2,Saudi Arabian Grand Prix,27,HUL,Haas F1 Team,1.0,MEDIUM,9,96.67866666666666,96.538,97.6084,2.0,10.0,-0.14613333333332976
2023,2,Saudi Arabian Grand Prix,27,HUL,Haas F1 Team,2.0,HARD,33,95.1239393939394,95.028,96.199,13.0,50.0,-0.07134258461945993
2023,2,Saudi Arabian Grand Prix,31,OCO,Alpine,1.0,MEDIUM,14,96.17807142857143,96.01050000000001,96.8779,2.0,15.0,0.025527472527471243
2023,2,Saudi Arabian Grand Prix,31,OCO,Alpine,2.0,HARD,30,94.53796666666668,94.35300000000001,95.1391,21.0,50.0,-0.0809341490545035
2023,2,Saudi Arabian Grand Prix,4,NOR,McLaren,2.0,HARD,13,96.09938461538461,96.141,96.4146,4.0,16.0,0.02807692307692158
2023,2,Saudi Arabian Grand Prix,4,NOR,McLaren,3.0,MEDIUM,29,95.42293103448276,95.446,96.1966,22.0,50.0,-0.04964137931034395
2023,2,Saudi Arabian Grand Prix,44,HAM,Mercedes,1.0,HARD,16,96.0664375,95.9745,96.803,2.0,17.0,-0.08579264705882424
2023,2,Saudi Arabian Grand Prix,44,HAM,Mercedes,2.0,MEDIUM,30,93.86776666666667,93.74950000000001,94.71690000000001,21.0,50.0,-0.07750989988876421
2023,2,Saudi Arabian Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,14,95.78585714285714,95.55000000000001,96.5215,2.0,15.0,0.03256703296703441
2023,2,Saudi Arabian Grand Prix,55,SAI,Ferrari,2.0,HARD,30,94.03763333333333,93.8615,94.8367,21.0,50.0,-0.09393481646273698
2023,2,Saudi Arabian Grand Prix,63,RUS,Mercedes,1.0,MEDIUM,16,95.318875,95.274,95.743,2.0,17.0,-0.05142058823529224
2023,2,Saudi Arabian Grand Prix,63,RUS,Mercedes,2.0,HARD,30,93.72420000000001,93.5395,94.9685,21.0,50.0,-0.08679822024471634
2023,2,Saudi Arabian Grand Prix,77,BOT,Alfa Romeo,1.0,MEDIUM,5,97.1712,97.211,97.5716,3.0,7.0,0.16429999999998673
2023,2,Saudi Arabian Grand Prix,77,BOT,Alfa Romeo,2.0,HARD,6,96.20983333333334,96.2125,96.37700000000001,11.0,16.0,0.010942857142851889
2023,2,Saudi Arabian Grand Prix,77,BOT,Alfa Romeo,3.0,MEDIUM,12,96.40666666666668,96.2025,96.9349,23.0,34.0,-0.10739860139860713
2023,2,Saudi Arabian Grand Prix,77,BOT,Alfa Romeo,4.0,SOFT,13,95.60084615384615,95.325,96.67660000000001,37.0,49.0,0.07363186813186667
2023,2,Saudi Arabian Grand Prix,81,PIA,McLaren,2.0,HARD,43,95.56288372093023,95.626,96.3968,3.0,50.0,-0.029739058992218032
2023,3,Australian Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,3,83.11266666666667,83.104,83.3336,4.0,6.0,-0.274000000000015
2023,3,Australian Grand Prix,1,VER,Red Bull Racing,2.0,HARD,41,81.77065853658537,81.843,82.817,11.0,53.0,-0.05039360770578008
2023,3,Australian Grand Prix,10,GAS,Alpine,1.0,SOFT,3,84.16333333333334,84.29,84.5948,4.0,6.0,-0.5710000000000087
2023,3,Australian Grand Prix,10,GAS,Alpine,2.0,HARD,41,82.15165853658536,81.842,83.268,11.0,53.0,-0.06377348636477531
2023,3,Australian Grand Prix,11,PER,Red Bull Racing,3.0,HARD,3,84.39766666666667,84.501,84.98660000000001,4.0,6.0,-0.7620000000000037
2023,3,Australian Grand Prix,11,PER,Red Bull Racing,4.0,HARD,40,81.94885000000001,81.8605,83.3507,12.0,53.0,-0.0736228466240642
2023,3,Australian Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,3,83.39533333333334,83.29,84.09240000000001,4.0,6.0,-0.8450000000000287
2023,3,Australian Grand Prix,14,ALO,Aston Martin,2.0,HARD,41,81.98973170731708,81.932,83.087,11.0,53.0,-0.07265311874531004
2023,3,Australian Grand Prix,18,STR,Aston Martin,1.0,MEDIUM,3,83.79933333333334,83.937,84.2954,4.0,6.0,-0.654500000000024
2023,3,Australian Grand Prix,18,STR,Aston Martin,2.0,HARD,41,82.15134146341464,82.069,83.317,11.0,53.0,-0.06411254143733008
2023,3,Australian Grand Prix,2,SAR,Williams,3.0,HARD,3,85.08633333333334,85.136,85.6704,4.0,6.0,-0.7425000000000196
2023,3,Australian Grand Prix,2,SAR,Williams,4.0,MEDIUM,23,84.15804347826086,84.08,84.6162,11.0,35.0,-0.009903310707852692
2023,3,Australian Grand Prix,2,SAR,Williams,5.0,HARD,15,82.7538,81.974,84.831,38.0,52.0,-0.0022678571428520955
2023,3,Australian Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,3,84.80533333333334,85.054,85.3356,4.0,6.0,-0.725
2023,3,Australian Grand Prix,20,MAG,Haas F1 Team,3.0,HARD,40,83.038275,83.1275,84.1473,11.0,52.0,-0.06003708448693957
2023,3,Australian Grand Prix,21,DEV,AlphaTauri,1.0,HARD,3,84.82133333333333,85.025,85.2122,4.0,6.0,-0.5395000000000051
2023,3,Australian Grand Prix,21,DEV,AlphaTauri,2.0,MEDIUM,30,84.1725,84.158,84.5371,12.0,44.0,0.005028128724671235
2023,3,Australian Grand Prix,21,DEV,AlphaTauri,3.0,SOFT,6,81.42133333333334,81.3095,81.76849999999999,47.0,52.0,-0.1275999999999975
2023,3,Australian Grand Prix,22,TSU,AlphaTauri,1.0,MEDIUM,3,84.67633333333333,84.62,85.1632,4.0,6.0,-0.5945000000000112
2023,3,Australian Grand Prix,22,TSU,AlphaTauri,2.0,HARD,40,83.2727,83.25649999999999,84.04050000000001,11.0,52.0,-0.055770356485702326
2023,3,Australian Grand Prix,23,ALB,Williams,1.0,MEDIUM,3,83.77166666666666,83.639,84.18939999999999,4.0,6.0,-0.48899999999999166
2023,3,Australian Grand Prix,24,ZHO,Alfa Romeo,2.0,HARD,3,84.969,84.856,85.1344,4.0,6.0,-0.1740000000000052
2023,3,Australian Grand Prix,24,ZHO,Alfa Romeo,3.0,HARD,40,83.10405,83.163,84.1521,11.0,52.0,-0.05893953672336007
2023,3,Australian Grand Prix,27,HUL,Haas F1 Team,1.0,MEDIUM,3,84.22233333333334,84.295,84.7254,4.0,6.0,-0.6469999999999999
2023,3,Australian Grand Prix,27,HUL,Haas F1 Team,2.0,HARD,41,82.45292682926829,82.241,83.7,11.0,53.0,-0.040005809044284725
2023,3,Australian Grand Prix,31,OCO,Alpine,2.0,HARD,3,84.84666666666666,84.974,85.4772,4.0,6.0,-0.8199999999999976
2023,3,Australian Grand Prix,31,OCO,Alpine,3.0,HARD,41,82.41243902439024,82.041,83.632,11.0,53.0,-0.07466620668626707
2023,3,Australian Grand Prix,4,NOR,McLaren,1.0,MEDIUM,3,84.678,84.732,85.30160000000001,4.0,6.0,-0.7930000000000054
2023,3,Australian Grand Prix,4,NOR,McLaren,2.0,HARD,41,82.3329024390244,82.234,83.307,11.0,53.0,-0.05711729891168578
2023,3,Australian Grand Prix,44,HAM,Mercedes,1.0,MEDIUM,3,83.11833333333334,83.17,83.27,4.0,6.0,-0.202500000000009
2023,3,Australian Grand Prix,44,HAM,Mercedes,2.0,HARD,41,82.00834146341464,82.008,83.174,11.0,53.0,-0.07362078199274655
2023,3,Australian Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,3,83.30499999999999,83.217,83.7546,4.0,6.0,-0.5399999999999954
2023,3,Australian Grand Prix,55,SAI,Ferrari,3.0,HARD,41,81.95936585365854,81.877,82.958,11.0,53.0,-0.06098292860270318
2023,3,Australian Grand Prix,63,RUS,Mercedes,1.0,MEDIUM,3,83.14233333333334,83.134,83.15400000000001,4.0,6.0,0.012500000000003222
2023,3,Australian Grand Prix,63,RUS,Mercedes,3.0,HARD,6,83.38716666666666,83.124,84.161,11.0,16.0,-0.30248571428572196
2023,3,Australian Grand Prix,77,BOT,Alfa Romeo,2.0,HARD,2,84.59,84.59,84.7972,5.0,6.0,
2023,3,Australian Grand Prix,77,BOT,Alfa Romeo,3.0,HARD,39,83.35694871794871,83.298,84.461,12.0,52.0,-0.05528558708639537
2023,3,Australian Grand Prix,81,PIA,McLaren,1.0,MEDIUM,3,84.82533333333333,84.996,85.3416,4.0,6.0,-0.6879999999999936
2023,3,Australian Grand Prix,81,PIA,McLaren,2.0,HARD,41,82.74548780487805,82.512,83.854,11.0,53.0,-0.0703296573993022
2023,4,Azerbaijan Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,9,107.59622222222222,107.202,108.2568,1.0,9.0,-0.30059999999999987
2023,4,Azerbaijan Grand Prix,1,VER,Red Bull Racing,2.0,HARD,38,105.35776315789474,105.386,105.81160000000001,14.0,51.0,-0.037206149469308954
2023,4,Azerbaijan Grand Prix,10,GAS,Alpine,1.0,MEDIUM,3,109.31266666666666,109.075,109.807,2.0,4.0,-0.5585000000000088
2023,4,Azerbaijan Grand Prix,10,GAS,Alpine,2.0,HARD,11,108.08109090909092,107.915,108.951,7.0,22.0,-0.0264162939297142
2023,4,Azerbaijan Grand Prix,10,GAS,Alpine,3.0,HARD,27,106.50718518518518,106.54,107.20960000000001,25.0,51.0,-0.03586630036629889
2023,4,Azerbaijan Grand Prix,11,PER,Red Bull Racing,1.0,MEDIUM,9,107.16788888888888,107.073,107.669,2.0,10.0,-0.14664999999999392
2023,4,Azerbaijan Grand Prix,11,PER,Red Bull Racing,2.0,HARD,38,105.3111052631579,105.3945,105.7552,14.0,51.0,-0.028659371922530742
2023,4,Azerbaijan Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,9,107.92077777777779,107.912,108.45960000000001,2.0,10.0,-0.01819999999999435
2023,4,Azerbaijan Grand Prix,14,ALO,Aston Martin,2.0,HARD,38,105.86826315789475,106.0095,106.887,14.0,51.0,-0.08117430791115181
2023,4,Azerbaijan Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,10,107.9025,107.732,108.3468,1.0,10.0,-0.20398181818181363
2023,4,Azerbaijan Grand Prix,16,LEC,Ferrari,2.0,HARD,38,105.86486842105262,105.7995,106.7158,14.0,51.0,-0.06544359339096227
2023,4,Azerbaijan Grand Prix,18,STR,Aston Martin,1.0,MEDIUM,9,108.00733333333334,107.944,108.2962,2.0,10.0,-0.011833333333329655
2023,4,Azerbaijan Grand Prix,18,STR,Aston Martin,2.0,HARD,38,106.63197368421052,106.556,107.2711,14.0,51.0,-0.05457522704891279
2023,4,Azerbaijan Grand Prix,2,SAR,Williams,1.0,MEDIUM,6,109.331,109.19149999999999,109.939,2.0,7.0,-0.042685714285718115
2023,4,Azerbaijan Grand Prix,2,SAR,Williams,2.0,HARD,37,107.69867567567567,107.663,108.6004,15.0,51.0,-0.05843029871977258
2023,4,Azerbaijan Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,8,109.044875,108.9615,109.3861,2.0,9.0,-0.08322619047618138
2023,4,Azerbaijan Grand Prix,20,MAG,Haas F1 Team,2.0,HARD,37,107.41345945945946,107.42,108.0044,15.0,51.0,-0.047983404457088825
2023,4,Azerbaijan Grand Prix,21,DEV,AlphaTauri,1.0,HARD,8,109.32325,109.295,109.6848,2.0,9.0,-0.0822142857142733
2023,4,Azerbaijan Grand Prix,22,TSU,AlphaTauri,1.0,MEDIUM,6,108.54566666666666,108.503,108.89,2.0,7.0,-0.15388571428571293
2023,4,Azerbaijan Grand Prix,22,TSU,AlphaTauri,2.0,HARD,37,107.32462162162162,107.308,108.10419999999999,15.0,51.0,-0.04587150308202897
2023,4,Azerbaijan Grand Prix,23,ALB,Williams,1.0,MEDIUM,5,108.9532,108.815,109.4384,2.0,6.0,-0.25220000000000625
2023,4,Azerbaijan Grand Prix,23,ALB,Williams,2.0,HARD,38,107.44115789473685,107.563,108.1119,9.0,51.0,-0.047147448181676974
2023,4,Azerbaijan Grand Prix,24,ZHO,Alfa Romeo,1.0,MEDIUM,9,109.36333333333333,109.307,109.6544,2.0,10.0,-0.033799999999998304
2023,4,Azerbaijan Grand Prix,24,ZHO,Alfa Romeo,2.0,HARD,21,108.15666666666667,108.071,108.602,15.0,35.0,-0.05826363636363434
2023,4,Azerbaijan Grand Prix,27,HUL,Haas F1 Team,1.0,HARD,42,107.9247380952381,107.67750000000001,109.276,2.0,48.0,-0.040123340586416256
2023,4,Azerbaijan Grand Prix,31,OCO,Alpine,1.0,HARD,43,107.6303023255814,107.553,109.0694,2.0,49.0,-0.0632447335670835
2023,4,Azerbaijan Grand Prix,4,NOR,McLaren,1.0,MEDIUM,7,108.25842857142857,108.216,108.4972,2.0,8.0,-0.027892857142861435
2023,4,Azerbaijan Grand Prix,4,NOR,McLaren,2.0,HARD,37,107.25254054054054,107.343,108.1398,15.0,51.0,-0.05395969653864496
2023,4,Azerbaijan Grand Prix,44,HAM,Mercedes,1.0,MEDIUM,7,107.85414285714286,107.816,108.02340000000001,2.0,8.0,-0.004428571428570952
2023,4,Azerbaijan Grand Prix,44,HAM,Mercedes,2.0,HARD,38,106.47384210526316,106.57050000000001,107.2205,14.0,51.0,-0.06068804026698868
2023,4,Azerbaijan Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,9,107.68822222222222,107.774,107.904,2.0,10.0,-0.05086666666666144
2023,4,Azerbaijan Grand Prix,55,SAI,Ferrari,2.0,HARD,38,106.4936052631579,106.55250000000001,107.2496,14.0,51.0,-0.05989309552467659
2023,4,Azerbaijan Grand Prix,63,RUS,Mercedes,1.0,MEDIUM,9,108.15733333333333,108.174,108.518,2.0,10.0,-0.09223333333332658
2023,4,Azerbaijan Grand Prix,63,RUS,Mercedes,2.0,HARD,35,106.70094285714285,106.615,107.4016,14.0,48.0,-0.07272436974789773
2023,4,Azerbaijan Grand Prix,63,RUS,Mercedes,3.0,SOFT,1,103.37,103.37,103.37,51.0,51.0,
2023,4,Azerbaijan Grand Prix,77,BOT,Alfa Romeo,1.0,MEDIUM,4,109.3785,109.229,109.8765,2.0,5.0,-0.35819999999999025
2023,4,Azerbaijan Grand Prix,77,BOT,Alfa Romeo,2.0,HARD,2,109.018,109.018,109.5948,8.0,9.0,
2023,4,Azerbaijan Grand Prix,77,BOT,Alfa Romeo,3.0,HARD,19,108.49463157894738,108.32,109.404,15.0,33.0,-0.024824561403511178
2023,4,Azerbaijan Grand Prix,77,BOT,Alfa Romeo,4.0,MEDIUM,15,106.93946666666668,106.754,107.7008,36.0,50.0,-0.01191071428571043
2023,4,Azerbaijan Grand Prix,81,PIA,McLaren,1.0,MEDIUM,6,108.81099999999999,108.7435,109.31450000000001,2.0,7.0,-0.07799999999999838
2023,4,Azerbaijan Grand Prix,81,PIA,McLaren,2.0,HARD,37,107.38051351351352,107.356,108.1958,15.0,51.0,-0.04864912280701854
2023,5,Miami Grand Prix,1,VER,Red Bull Racing,1.0,HARD,44,92.14431818181818,92.0985,92.9434,2.0,45.0,-0.038545736434106546
2023,5,Miami Grand Prix,1,VER,Red Bull Racing,2.0,MEDIUM,11,90.54945454545454,90.546,90.91,47.0,57.0,-0.09678181818182136
2023,5,Miami Grand Prix,10,GAS,Alpine,1.0,MEDIUM,13,93.62715384615385,93.404,94.2508,2.0,14.0,-0.009060439560438527
2023,5,Miami Grand Prix,10,GAS,Alpine,2.0,HARD,41,92.47656097560976,92.32,93.005,17.0,57.0,-0.014292857142857086
2023,5,Miami Grand Prix,11,PER,Red Bull Racing,1.0,MEDIUM,18,92.89044444444444,92.884,93.4082,2.0,19.0,-0.06008875128998926
2023,5,Miami Grand Prix,11,PER,Red Bull Racing,2.0,HARD,36,91.40880555555556,91.445,91.858,22.0,57.0,-0.022654182754184817
2023,5,Miami Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,22,92.97927272727271,92.945,93.6934,2.0,23.0,-0.052390739695085245
2023,5,Miami Grand Prix,14,ALO,Aston Martin,2.0,HARD,32,91.79440625,91.7475,92.40299999999999,26.0,57.0,-0.03626044721407384
2023,5,Miami Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,15,93.71173333333333,93.426,94.746,2.0,16.0,-0.07466071428571112
2023,5,Miami Grand Prix,16,LEC,Ferrari,2.0,HARD,39,92.28915384615385,92.262,92.8732,19.0,57.0,-0.03336417004048565
2023,5,Miami Grand Prix,18,STR,Aston Martin,1.0,HARD,40,93.332925,93.443,94.0304,2.0,41.0,-0.04863499061913849
2023,5,Miami Grand Prix,18,STR,Aston Martin,2.0,MEDIUM,14,91.40457142857143,91.39150000000001,91.9409,44.0,57.0,-0.0264615384615385
2023,5,Miami Grand Prix,2,SAR,Williams,2.0,HARD,53,93.37867924528301,93.394,93.9362,4.0,56.0,-0.014300516045798389
2023,5,Miami Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,12,93.69666666666666,93.491,94.55590000000001,2.0,13.0,-0.05988811188811278
2023,5,Miami Grand Prix,20,MAG,Haas F1 Team,2.0,HARD,42,92.61607142857143,92.588,93.33439999999999,16.0,57.0,-0.01784725711044489
2023,5,Miami Grand Prix,21,DEV,AlphaTauri,1.0,MEDIUM,13,94.20253846153847,94.042,94.5988,2.0,14.0,-0.09814285714285423
2023,5,Miami Grand Prix,21,DEV,AlphaTauri,2.0,HARD,41,92.81558536585365,92.809,93.823,17.0,57.0,-0.03994216027874563
2023,5,Miami Grand Prix,22,TSU,AlphaTauri,1.0,HARD,34,93.422,93.4265,93.9491,2.0,35.0,-0.04542123758594034
2023,5,Miami Grand Prix,22,TSU,AlphaTauri,2.0,MEDIUM,20,91.8472,91.9675,92.3621,38.0,57.0,-0.0517548872180479
2023,5,Miami Grand Prix,23,ALB,Williams,1.0,MEDIUM,20,93.90495,93.85,94.3328,2.0,21.0,-0.021808270676694243
2023,5,Miami Grand Prix,23,ALB,Williams,2.0,HARD,34,92.43555882352942,92.3805,92.7971,24.0,57.0,-0.0038815889992348473
2023,5,Miami Grand Prix,24,ZHO,Alfa Romeo,1.0,HARD,29,93.86831034482759,93.749,94.4258,2.0,30.0,-0.013521182266010515
2023,5,Miami Grand Prix,24,ZHO,Alfa Romeo,2.0,MEDIUM,25,92.12348,92.184,92.3478,33.0,57.0,-0.00819461538461464
2023,5,Miami Grand Prix,27,HUL,Haas F1 Team,1.0,HARD,31,93.57912903225807,93.434,94.352,2.0,32.0,-0.038438709677418643
2023,5,Miami Grand Prix,27,HUL,Haas F1 Team,2.0,MEDIUM,23,92.21808695652174,92.195,92.8108,35.0,57.0,0.03701976284585065
2023,5,Miami Grand Prix,31,OCO,Alpine,1.0,HARD,37,93.29256756756756,93.211,93.93900000000001,2.0,38.0,-0.0298610715979126
2023,5,Miami Grand Prix,31,OCO,Alpine,2.0,MEDIUM,17,91.71282352941176,91.724,92.1352,41.0,57.0,-0.024323529411762003
2023,5,Miami Grand Prix,4,NOR,McLaren,1.0,SOFT,2,94.7755,94.7755,95.50070000000001,2.0,3.0,
2023,5,Miami Grand Prix,4,NOR,McLaren,2.0,HARD,52,93.06442307692308,93.09,93.4974,6.0,57.0,-0.009436865021771235
2023,5,Miami Grand Prix,44,HAM,Mercedes,1.0,HARD,35,93.30997142857143,93.339,94.0278,2.0,36.0,-0.04881372549019499
2023,5,Miami Grand Prix,44,HAM,Mercedes,2.0,MEDIUM,19,91.3878947368421,91.369,91.7372,39.0,57.0,-0.026115789473684654
2023,5,Miami Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,16,93.116,93.0835,93.52449999999999,2.0,17.0,-0.058823529411766794
2023,5,Miami Grand Prix,55,SAI,Ferrari,2.0,HARD,38,92.20981578947368,92.0925,92.7985,20.0,57.0,-0.03884746690010165
2023,5,Miami Grand Prix,63,RUS,Mercedes,1.0,MEDIUM,15,93.27786666666667,93.305,93.7268,2.0,16.0,-0.08107499999999915
2023,5,Miami Grand Prix,63,RUS,Mercedes,2.0,HARD,39,91.98297435897436,91.936,92.71340000000001,19.0,57.0,-0.043374291497976857
2023,5,Miami Grand Prix,77,BOT,Alfa Romeo,1.0,MEDIUM,13,93.91046153846153,93.821,94.4298,2.0,14.0,-0.11597802197802061
2023,5,Miami Grand Prix,77,BOT,Alfa Romeo,2.0,HARD,41,92.67370731707317,92.631,93.085,17.0,57.0,-0.02074146341463394
2023,5,Miami Grand Prix,81,PIA,McLaren,1.0,SOFT,3,94.495,93.959,95.251,2.0,4.0,-0.8075000000000018
2023,5,Miami Grand Prix,81,PIA,McLaren,2.0,HARD,49,93.62216326530611,93.418,94.896,7.0,56.0,-0.028426838501812456
2023,6,Monaco Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,50,77.40702,77.172,78.21809999999999,2.0,51.0,-0.00917642256902684
2023,6,Monaco Grand Prix,10,GAS,Alpine,1.0,HARD,45,78.06597777777777,77.99,78.8726,2.0,46.0,-0.04891791831356862
2023,6,Monaco Grand Prix,10,GAS,Alpine,2.0,MEDIUM,4,77.09525,76.333,78.9321,48.0,51.0,-0.9394999999999956
2023,6,Monaco Grand Prix,11,PER,Red Bull Racing,2.0,HARD,30,78.88306666666668,79.0475,80.4384,2.0,32.0,0.06663951612903093
2023,6,Monaco Grand Prix,11,PER,Red Bull Racing,3.0,MEDIUM,15,77.3428,77.047,78.298,35.0,49.0,0.0013892857142836395
2023,6,Monaco Grand Prix,14,ALO,Aston Martin,1.0,HARD,50,77.61012,77.426,78.6482,2.0,51.0,-0.014151836734693446
2023,6,Monaco Grand Prix,16,LEC,Ferrari,1.0,HARD,42,78.10435714285714,78.07249999999999,78.8362,2.0,43.0,-0.046726116198038965
2023,6,Monaco Grand Prix,16,LEC,Ferrari,2.0,MEDIUM,7,76.84585714285716,76.358,78.0354,45.0,51.0,-0.2623928571428565
2023,6,Monaco Grand Prix,18,STR,Aston Martin,1.0,HARD,46,79.23702173913044,78.98,80.3665,2.0,50.0,-0.02381793777548637
2023,6,Monaco Grand Prix,2,SAR,Williams,1.0,MEDIUM,15,80.01306666666666,80.219,80.5712,2.0,16.0,0.05512142857142842
2023,6,Monaco Grand Prix,2,SAR,Williams,2.0,HARD,1,77.483,77.483,77.483,22.0,22.0,
2023,6,Monaco Grand Prix,2,SAR,Williams,3.0,SOFT,23,78.38613043478261,78.033,79.5882,24.0,48.0,0.04779533807829301
2023,6,Monaco Grand Prix,20,MAG,Haas F1 Team,1.0,HARD,48,79.33204166666667,79.0375,80.4241,2.0,50.0,-0.024062965713261133
2023,6,Monaco Grand Prix,21,DEV,AlphaTauri,1.0,MEDIUM,48,79.1529375,79.185,80.1868,3.0,50.0,-0.03558277247069042
2023,6,Monaco Grand Prix,22,TSU,AlphaTauri,1.0,MEDIUM,48,78.61693749999999,78.464,79.3021,3.0,50.0,-0.029170049934868204
2023,6,Monaco Grand Prix,23,ALB,Williams,1.0,MEDIUM,15,79.88560000000001,79.967,80.6714,3.0,17.0,0.053403571428565444
2023,6,Monaco Grand Prix,23,ALB,Williams,2.0,HARD,30,78.5775,78.7705,79.6467,20.0,50.0,0.07137904572136244
2023,6,Monaco Grand Prix,24,ZHO,Alfa Romeo,2.0,HARD,45,78.84308888888889,78.721,80.62660000000001,2.0,49.0,0.009480617568104538
2023,6,Monaco Grand Prix,27,HUL,Haas F1 Team,2.0,HARD,43,78.7009534883721,78.692,80.1696,2.0,50.0,0.01799757613764761
2023,6,Monaco Grand Prix,31,OCO,Alpine,1.0,MEDIUM,30,78.1815,78.0805,79.0683,2.0,31.0,-0.0794765294771961
2023,6,Monaco Grand Prix,31,OCO,Alpine,2.0,HARD,19,77.31305263157896,77.048,78.1266,33.0,51.0,0.009345614035087085
2023,6,Monaco Grand Prix,4,NOR,McLaren,1.0,MEDIUM,47,78.712,78.681,79.2896,3.0,49.0,-0.035478607770582024
2023,6,Monaco Grand Prix,44,HAM,Mercedes,1.0,MEDIUM,29,78.30399999999999,78.207,79.112,2.0,30.0,-0.07738029556650404
2023,6,Monaco Grand Prix,44,HAM,Mercedes,2.0,HARD,20,77.1857,77.036,78.3003,32.0,51.0,-0.011621052631582054
2023,6,Monaco Grand Prix,55,SAI,Ferrari,1.0,HARD,31,78.19216129032257,78.07,78.947,2.0,32.0,-0.0768362903225804
2023,6,Monaco Grand Prix,55,SAI,Ferrari,2.0,MEDIUM,18,77.32516666666668,77.01849999999999,78.28920000000001,34.0,51.0,-0.04676883384933119
2023,6,Monaco Grand Prix,63,RUS,Mercedes,1.0,HARD,49,77.98808163265306,77.847,78.954,3.0,51.0,-0.036973775510203324
2023,6,Monaco Grand Prix,77,BOT,Alfa Romeo,1.0,HARD,49,79.30275510204082,79.167,80.22279999999999,2.0,50.0,-0.02361877551020446
2023,6,Monaco Grand Prix,81,PIA,McLaren,1.0,HARD,47,78.76480851063829,78.765,79.5972,3.0,50.0,-0.04475224389718751
2023,7,Spanish Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,24,80.230625,80.282,80.4658,2.0,25.0,-0.019339565217392198
2023,7,Spanish Grand Prix,1,VER,Red Bull Racing,2.0,HARD,24,79.041875,79.001,79.3682,28.0,51.0,0.005271739130432327
2023,7,Spanish Grand Prix,1,VER,Red Bull Racing,3.0,SOFT,13,77.62423076923076,77.697,78.1668,54.0,66.0,0.03793956043956041
2023,7,Spanish Grand Prix,10,GAS,Alpine,1.0,SOFT,12,81.35475000000001,81.38499999999999,81.55290000000001,5.0,18.0,-0.004710896309315149
2023,7,Spanish Grand Prix,10,GAS,Alpine,2.0,MEDIUM,18,80.36333333333333,80.4495,80.9616,21.0,38.0,0.03880908152734636
2023,7,Spanish Grand Prix,10,GAS,Alpine,3.0,HARD,26,79.01703846153848,79.0,79.2595,41.0,66.0,0.02164410256410092
2023,7,Spanish Grand Prix,11,PER,Red Bull Racing,1.0,MEDIUM,22,81.04409090909091,81.082,81.56569999999999,4.0,26.0,-0.02285724303746811
2023,7,Spanish Grand Prix,11,PER,Red Bull Racing,2.0,HARD,21,79.24038095238095,79.247,79.553,29.0,49.0,0.0002363636363641299
2023,7,Spanish Grand Prix,11,PER,Red Bull Racing,3.0,SOFT,15,77.92393333333332,77.793,78.5642,52.0,66.0,0.12876785714285893
2023,7,Spanish Grand Prix,14,ALO,Aston Martin,1.0,SOFT,14,81.25907142857143,81.28999999999999,81.5747,3.0,18.0,-0.012852183650613334
2023,7,Spanish Grand Prix,14,ALO,Aston Martin,2.0,SOFT,23,80.38452173913043,80.367,80.9112,21.0,43.0,-0.03693675889328042
2023,7,Spanish Grand Prix,14,ALO,Aston Martin,3.0,HARD,21,78.82171428571428,78.833,79.445,46.0,66.0,0.04577012987012983
2023,7,Spanish Grand Prix,16,LEC,Ferrari,1.0,HARD,7,81.31700000000001,81.469,81.5794,3.0,15.0,0.0009398976982116429
2023,7,Spanish Grand Prix,16,LEC,Ferrari,2.0,SOFT,23,80.53108695652173,80.414,80.9322,18.0,40.0,-0.020760869565216496
2023,7,Spanish Grand Prix,16,LEC,Ferrari,3.0,HARD,24,78.864375,78.8015,79.2392,43.0,66.0,0.01682043478260885
2023,7,Spanish Grand Prix,18,STR,Aston Martin,1.0,SOFT,11,81.11536363636364,81.033,81.364,2.0,13.0,0.049844585987261485
2023,7,Spanish Grand Prix,18,STR,Aston Martin,2.0,SOFT,18,80.57627777777778,80.50999999999999,80.872,16.0,33.0,0.016162022703815795
2023,7,Spanish Grand Prix,18,STR,Aston Martin,3.0,HARD,31,79.34687096774194,79.251,79.819,36.0,66.0,-0.02282419354838623
2023,7,Spanish Grand Prix,2,SAR,Williams,1.0,MEDIUM,1,81.665,81.665,81.665,6.0,6.0,
2023,7,Spanish Grand Prix,2,SAR,Williams,2.0,HARD,15,80.86280000000001,80.844,81.1356,19.0,34.0,0.03907223618090601
